transaction_id,transaction_date,transaction_time,product_id,product_name,product_category,unit_price,quantity_sold,quantity_returned,final_quantity,discount_percentage,revenue,branch_id,branch_name,branch_city,branch_region,employee_id,employee_name,employee_position,payment_method,customer_id,customer_name
604,2024-05-26,00:00:00,31,Mussels,Seafood,10.75,8,0,8,0.12,86.0,2,Westside,Los Angeles,West,3,Allen Robinson,Manager,Debit Card,421.0,Alfred Galvan
605,2024-04-13,00:00:00,57,Desserts,Frozen Foods,41.06,2,0,2,0.14,82.12,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Gift Card,,
606,2024-01-16,00:00:00,49,Tuna,Canned Goods,19.11,2,0,2,0.03,38.22,3,Northgate,Chicago,Midwest,16,Margaret Hawkins DDS,Sales Associate,Gift Card,,
607,2024-04-25,00:00:00,1,Milk,Dairy,9.45,9,0,9,0.12,85.05,2,Westside,Los Angeles,West,5,Kevin Pacheco,Sales Associate,Mobile Payment,349.0,Marie Moody
608,2024-03-18,00:00:00,41,Pretzels,Snacks,18.03,7,0,7,0.18,126.21,3,Northgate,Chicago,Midwest,19,Matthew Foster,Cashier,Cash,314.0,Dustin Gallegos
609,2024-03-16,00:00:00,66,Lotion,Personal Care,15.02,1,0,1,0.11,15.02,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Cash,287.0,Brenda Thornton
610,2024-01-08,00:00:00,46,Candy,Snacks,7.47,4,0,4,0.12,29.88,1,Downtown,New York,East,10,Lisa Hensley,Stocker,Debit Card,,
611,2024-05-19,00:00:00,52,Fruit,Canned Goods,31.24,4,0,4,0.09,124.96,4,Southcenter,Houston,South,14,Timothy Wong,Cashier,Credit Card,432.0,Aaron Miller
612,2024-03-14,00:00:00,47,Soup,Canned Goods,39.41,3,0,3,0.01,118.23,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Cash,454.0,Ruben Dunn
613,2024-01-22,00:00:00,63,Shampoo,Personal Care,17.77,3,0,3,0.08,53.31,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Mobile Payment,,
614,2024-04-26,00:00:00,55,Vegetables,Frozen Foods,5.43,9,0,9,0.16,48.87,5,Eastville,Miami,Southeast,6,Melissa Peterson,Sales Associate,Mobile Payment,96.0,Kelsey Rodriguez
615,2024-05-27,00:00:00,55,Vegetables,Frozen Foods,6.15,8,0,8,0.05,49.2,5,Eastville,Miami,Southeast,1,Allison Hill,Cashier,Gift Card,475.0,Eric Williams
616,2024-05-25,00:00:00,47,Soup,Canned Goods,39.01,8,0,8,0.02,312.08,1,Downtown,New York,East,2,Megan Mcclain,Cashier,Mobile Payment,,
617,2024-03-12,00:00:00,11,Cake,Bakery,33.08,8,0,8,0.1,264.64,2,Westside,Los Angeles,West,17,Crystal Johnson,Stocker,Gift Card,242.0,Riley Bryant
618,2024-03-20,00:00:00,10,Cookies,Bakery,28.44,10,0,10,0.07,284.4,5,Eastville,Miami,Southeast,19,Matthew Foster,Cashier,Cash,263.0,Taylor Carlson
619,2024-04-17,00:00:00,61,Soap,Household,35.48,6,0,6,0.16,212.88,5,Eastville,Miami,Southeast,11,Amber Perez,Assistant Manager,Debit Card,356.0,Jose Allen
620,2024-01-16,00:00:00,39,Wine,Beverages,11.64,8,0,8,0.11,93.12,5,Eastville,Miami,Southeast,9,Valerie Gray,Cashier,Debit Card,,
621,2024-01-22,00:00:00,4,Butter,Dairy,31.69,3,0,3,0.17,95.07,3,Northgate,Chicago,Midwest,16,Margaret Hawkins DDS,Sales Associate,Debit Card,316.0,Jeffrey Mendez
622,2024-01-04,00:00:00,36,Tea,Beverages,9.36,2,0,2,0.18,18.72,3,Northgate,Chicago,Midwest,9,Valerie Gray,Cashier,Credit Card,190.0,Jason Beck
623,2024-05-04,00:00:00,23,Turkey,Meat,9.35,3,0,3,0.17,28.05,3,Northgate,Chicago,Midwest,8,Lindsey Roman,Stocker,Debit Card,,
624,2024-05-06,00:00:00,19,Onions,Produce,40.76,7,0,7,0.05,285.32,5,Eastville,Miami,Southeast,5,Kevin Pacheco,Sales Associate,Mobile Payment,,
625,2024-03-29,00:00:00,22,Pork,Meat,7.62,1,0,1,0.15,7.62,2,Westside,Los Angeles,West,19,Matthew Foster,Cashier,Cash,238.0,William Jones
626,2024-05-01,00:00:00,52,Fruit,Canned Goods,29.52,9,0,9,0.14,265.68,4,Southcenter,Houston,South,10,Lisa Hensley,Stocker,Mobile Payment,75.0,Katie Mcneil
627,2024-04-24,00:00:00,56,Meals,Frozen Foods,7.09,7,0,7,0.19,49.63,1,Downtown,New York,East,10,Lisa Hensley,Stocker,Cash,273.0,Jeanette Harrison
628,2024-03-10,00:00:00,46,Candy,Snacks,7.13,6,0,6,0.16,42.78,4,Southcenter,Houston,South,20,Derek Wright,Stocker,Debit Card,201.0,Veronica King
629,2024-02-19,00:00:00,60,Detergent,Household,37.55,9,0,9,0.14,337.95,2,Westside,Los Angeles,West,19,Matthew Foster,Cashier,Credit Card,6.0,Richard Cooper
630,2024-04-15,00:00:00,2,Cheese,Dairy,18.54,2,0,2,0.14,37.08,1,Downtown,New York,East,1,Allison Hill,Cashier,Debit Card,146.0,Lori Ingram
631,2024-01-07,00:00:00,33,Soda,Beverages,11.44,10,0,10,0.19,114.4,2,Westside,Los Angeles,West,2,Megan Mcclain,Cashier,Credit Card,,
632,2024-02-03,00:00:00,16,Tomatoes,Produce,24.02,7,0,7,0.18,168.14,1,Downtown,New York,East,3,Allen Robinson,Manager,Gift Card,,
633,2024-03-05,00:00:00,24,Lamb,Meat,28.67,5,0,5,0.19,143.35,1,Downtown,New York,East,6,Melissa Peterson,Sales Associate,Mobile Payment,,
634,2024-03-06,00:00:00,36,Tea,Beverages,10.73,3,0,3,0.06,32.19,4,Southcenter,Houston,South,11,Amber Perez,Assistant Manager,Cash,171.0,Evelyn Williams
635,2024-02-15,00:00:00,8,Bagels,Bakery,4.81,8,0,8,0.2,38.48,3,Northgate,Chicago,Midwest,9,Valerie Gray,Cashier,Credit Card,92.0,Robin Thompson
636,2024-05-18,00:00:00,63,Shampoo,Personal Care,16.81,7,0,7,0.13,117.67,1,Downtown,New York,East,5,Kevin Pacheco,Sales Associate,Mobile Payment,,
637,2024-01-19,00:00:00,14,Bananas,Produce,34.98,10,0,10,0.16,349.8,1,Downtown,New York,East,3,Allen Robinson,Manager,Cash,,
638,2024-04-09,00:00:00,20,Chicken,Meat,18.26,5,0,5,0.07,91.3,1,Downtown,New York,East,2,Megan Mcclain,Cashier,Mobile Payment,264.0,Julie Dominguez
639,2024-04-13,00:00:00,63,Shampoo,Personal Care,19.32,2,0,2,0.0,38.64,4,Southcenter,Houston,South,14,Timothy Wong,Cashier,Mobile Payment,275.0,Robin Brown
640,2024-04-12,00:00:00,46,Candy,Snacks,6.88,1,0,1,0.19,6.88,3,Northgate,Chicago,Midwest,10,Lisa Hensley,Stocker,Cash,437.0,Judith Carter
641,2024-03-15,00:00:00,44,Crackers,Snacks,25.71,4,0,4,0.01,102.84,1,Downtown,New York,East,15,Nicholas Martin,Sales Associate,Mobile Payment,154.0,Curtis Williams
642,2024-05-04,00:00:00,50,Corn,Canned Goods,24.51,2,0,2,0.09,49.02,1,Downtown,New York,East,12,David Garcia,Cashier,Credit Card,99.0,Kaylee Hays
643,2024-05-05,00:00:00,4,Butter,Dairy,33.98,7,0,7,0.11,237.86,5,Eastville,Miami,Southeast,8,Lindsey Roman,Stocker,Debit Card,495.0,Dawn Mullins
644,2024-03-27,00:00:00,58,Paper Towels,Household,41.81,1,0,1,0.14,41.81,1,Downtown,New York,East,2,Megan Mcclain,Cashier,Mobile Payment,414.0,Howard Norman
645,2024-02-08,00:00:00,67,Razors,Personal Care,6.42,10,0,10,0.01,64.2,4,Southcenter,Houston,South,18,Daniel Hahn,Stocker,Credit Card,10.0,Evelyn Martinez
646,2024-03-03,00:00:00,61,Soap,Household,41.82,3,3,0,0.01,0.0,5,Eastville,Miami,Southeast,2,Megan Mcclain,Cashier,Debit Card,,
647,2024-02-13,00:00:00,13,Apples,Produce,4.08,10,0,10,0.16,40.8,4,Southcenter,Houston,South,20,Derek Wright,Stocker,Cash,410.0,Steve Paul
648,2024-04-19,00:00:00,29,Cod,Seafood,9.41,6,0,6,0.2,56.46,1,Downtown,New York,East,7,Gabrielle Davis,Cashier,Mobile Payment,500.0,Jasmine Beltran
649,2024-01-12,00:00:00,18,Potatoes,Produce,38.49,10,0,10,0.01,384.9,3,Northgate,Chicago,Midwest,7,Gabrielle Davis,Cashier,Debit Card,213.0,Jonathan Glass MD
650,2024-02-12,00:00:00,22,Pork,Meat,7.89,8,0,8,0.12,63.12,3,Northgate,Chicago,Midwest,18,Daniel Hahn,Stocker,Credit Card,434.0,Monica Miller
651,2024-05-04,00:00:00,49,Tuna,Canned Goods,15.96,2,1,1,0.19,15.96,2,Westside,Los Angeles,West,1,Allison Hill,Cashier,Gift Card,,
652,2024-02-22,00:00:00,54,Ice Cream,Frozen Foods,34.01,3,0,3,0.1,102.03,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Mobile Payment,90.0,Samantha Gardner
653,2024-05-07,00:00:00,5,Cream,Dairy,30.63,10,0,10,0.13,306.3,5,Eastville,Miami,Southeast,6,Melissa Peterson,Sales Associate,Debit Card,3.0,Bobby Guerrero
654,2024-05-15,00:00:00,31,Mussels,Seafood,10.14,2,0,2,0.17,20.28,2,Westside,Los Angeles,West,4,Cristian Santos,Sales Associate,Gift Card,238.0,Lance Simmons
655,2024-02-19,00:00:00,27,Tuna,Seafood,7.75,2,0,2,0.14,15.5,3,Northgate,Chicago,Midwest,2,Megan Mcclain,Cashier,Mobile Payment,82.0,Heather Williams
656,2024-03-13,00:00:00,6,Eggs,Dairy,13.6,4,0,4,0.07,54.4,1,Downtown,New York,East,12,David Garcia,Cashier,Mobile Payment,380.0,Heather Bolton
657,2024-02-10,00:00:00,7,Bread,Bakery,46.94,1,0,1,0.02,46.94,5,Eastville,Miami,Southeast,6,Melissa Peterson,Sales Associate,Credit Card,,
658,2024-03-24,00:00:00,42,Popcorn,Snacks,19.13,4,0,4,0.07,76.52,4,Southcenter,Houston,South,7,Gabrielle Davis,Cashier,Cash,212.0,William Gould
659,2024-01-19,00:00:00,26,Salmon,Seafood,26.9,8,0,8,0.01,215.2,4,Southcenter,Houston,South,8,Lindsey Roman,Stocker,Mobile Payment,476.0,Mark Cox
660,2024-04-05,00:00:00,59,Toilet Paper,Household,24.84,3,0,3,0.04,74.52,2,Westside,Los Angeles,West,13,Holly Wood,Cashier,Debit Card,,
661,2024-01-09,00:00:00,26,Salmon,Seafood,26.35,10,0,10,0.03,263.5,3,Northgate,Chicago,Midwest,5,Kevin Pacheco,Sales Associate,Mobile Payment,88.0,Meghan Cisneros
662,2024-02-10,00:00:00,44,Crackers,Snacks,22.85,10,0,10,0.12,228.5,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Gift Card,,
663,2024-05-05,00:00:00,12,Pastries,Bakery,5.91,4,0,4,0.17,23.64,4,Southcenter,Houston,South,17,Crystal Johnson,Stocker,Debit Card,220.0,Lawrence Harrington
664,2024-04-21,00:00:00,32,Water,Beverages,32.76,10,0,10,0.19,327.6,2,Westside,Los Angeles,West,11,Amber Perez,Assistant Manager,Credit Card,,
665,2024-01-11,00:00:00,1,Milk,Dairy,9.67,8,0,8,0.1,77.36,4,Southcenter,Houston,South,2,Megan Mcclain,Cashier,Mobile Payment,246.0,Austin Osborne
666,2024-03-02,00:00:00,13,Apples,Produce,4.86,2,0,2,0.0,9.72,4,Southcenter,Houston,South,16,Margaret Hawkins DDS,Sales Associate,Mobile Payment,,
667,2024-03-02,00:00:00,17,Lettuce,Produce,3.15,2,2,0,0.03,0.0,3,Northgate,Chicago,Midwest,10,Lisa Hensley,Stocker,Mobile Payment,,
668,2024-02-05,00:00:00,4,Butter,Dairy,31.69,7,0,7,0.17,221.83,4,Southcenter,Houston,South,15,Nicholas Martin,Sales Associate,Mobile Payment,,
669,2024-03-26,00:00:00,1,Milk,Dairy,9.13,9,7,2,0.15,18.26,1,Downtown,New York,East,13,Holly Wood,Cashier,Gift Card,407.0,James Bradley
670,2024-03-26,00:00:00,27,Tuna,Seafood,7.39,1,0,1,0.18,7.39,1,Downtown,New York,East,20,Derek Wright,Stocker,Debit Card,,
671,2024-04-29,00:00:00,15,Oranges,Produce,42.61,10,6,4,0.04,170.44,4,Southcenter,Houston,South,12,David Garcia,Cashier,Gift Card,,
672,2024-03-02,00:00:00,27,Tuna,Seafood,8.11,9,0,9,0.1,72.99,2,Westside,Los Angeles,West,11,Amber Perez,Assistant Manager,Gift Card,,
673,2024-03-31,00:00:00,27,Tuna,Seafood,8.29,5,0,5,0.08,41.45,2,Westside,Los Angeles,West,11,Amber Perez,Assistant Manager,Cash,177.0,Meghan Rush
674,2024-05-14,00:00:00,58,Paper Towels,Household,43.27,2,0,2,0.11,86.54,4,Southcenter,Houston,South,17,Crystal Johnson,Stocker,Gift Card,,
675,2024-01-17,00:00:00,58,Paper Towels,Household,44.24,4,0,4,0.09,176.96,5,Eastville,Miami,Southeast,12,David Garcia,Cashier,Cash,92.0,Phillip Berry
676,2024-02-12,00:00:00,37,Energy Drinks,Beverages,19.78,5,0,5,0.03,98.9,1,Downtown,New York,East,4,Cristian Santos,Sales Associate,Credit Card,,
677,2024-04-16,00:00:00,67,Razors,Personal Care,5.9,9,0,9,0.09,53.1,1,Downtown,New York,East,10,Lisa Hensley,Stocker,Mobile Payment,331.0,Jennifer Banks
678,2024-01-17,00:00:00,3,Yogurt,Dairy,28.38,1,0,1,0.05,28.38,3,Northgate,Chicago,Midwest,7,Gabrielle Davis,Cashier,Gift Card,211.0,Brian Fitzgerald
679,2024-05-15,00:00:00,44,Crackers,Snacks,24.41,9,0,9,0.06,219.69,3,Northgate,Chicago,Midwest,16,Margaret Hawkins DDS,Sales Associate,Credit Card,,
680,2024-02-28,00:00:00,40,Chips,Snacks,25.77,8,0,8,0.06,206.16,2,Westside,Los Angeles,West,9,Valerie Gray,Cashier,Cash,146.0,Mr. Justin Green III
681,2024-02-11,00:00:00,59,Toilet Paper,Household,20.96,9,0,9,0.19,188.64,2,Westside,Los Angeles,West,20,Derek Wright,Stocker,Credit Card,60.0,Zachary Mitchell
682,2024-02-02,00:00:00,6,Eggs,Dairy,14.04,8,0,8,0.04,112.32,3,Northgate,Chicago,Midwest,19,Matthew Foster,Cashier,Gift Card,,
683,2024-04-05,00:00:00,41,Pretzels,Snacks,21.33,8,0,8,0.03,170.64,3,Northgate,Chicago,Midwest,5,Kevin Pacheco,Sales Associate,Debit Card,13.0,Katherine Martinez
684,2024-04-27,00:00:00,52,Fruit,Canned Goods,27.81,6,0,6,0.19,166.86,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Gift Card,,
685,2024-03-15,00:00:00,43,Nuts,Snacks,41.89,10,0,10,0.16,418.9,3,Northgate,Chicago,Midwest,16,Margaret Hawkins DDS,Sales Associate,Mobile Payment,58.0,Jodi Roach
686,2024-05-21,00:00:00,62,Cleaning Supplies,Household,28.37,2,0,2,0.08,56.74,1,Downtown,New York,East,5,Kevin Pacheco,Sales Associate,Credit Card,48.0,Brandon Fleming
687,2024-02-19,00:00:00,42,Popcorn,Snacks,17.28,10,0,10,0.16,172.8,1,Downtown,New York,East,20,Derek Wright,Stocker,Debit Card,43.0,Emma Reed
688,2024-04-10,00:00:00,58,Paper Towels,Household,42.79,4,0,4,0.12,171.16,1,Downtown,New York,East,17,Crystal Johnson,Stocker,Gift Card,,
689,2024-04-19,00:00:00,47,Soup,Canned Goods,39.81,6,0,6,0.0,238.86,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Debit Card,229.0,Joshua Vance
690,2024-04-16,00:00:00,12,Pastries,Bakery,5.98,8,0,8,0.16,47.84,2,Westside,Los Angeles,West,15,Nicholas Martin,Sales Associate,Mobile Payment,,
691,2024-01-23,00:00:00,54,Ice Cream,Frozen Foods,34.39,3,0,3,0.09,103.17,2,Westside,Los Angeles,West,19,Matthew Foster,Cashier,Gift Card,,
692,2024-01-23,00:00:00,9,Muffins,Bakery,4.71,1,0,1,0.18,4.71,5,Eastville,Miami,Southeast,13,Holly Wood,Cashier,Mobile Payment,237.0,Michelle Ho
693,2024-04-07,00:00:00,18,Potatoes,Produce,38.49,5,0,5,0.01,192.45,2,Westside,Los Angeles,West,6,Melissa Peterson,Sales Associate,Debit Card,,
694,2024-04-28,00:00:00,39,Wine,Beverages,12.69,4,1,3,0.03,38.07,4,Southcenter,Houston,South,18,Daniel Hahn,Stocker,Debit Card,,
695,2024-04-16,00:00:00,61,Soap,Household,36.33,3,0,3,0.14,108.99,1,Downtown,New York,East,10,Lisa Hensley,Stocker,Credit Card,392.0,Rebecca Hicks
696,2024-04-02,00:00:00,36,Tea,Beverages,10.39,10,0,10,0.09,103.9,4,Southcenter,Houston,South,3,Allen Robinson,Manager,Debit Card,244.0,Curtis Taylor
697,2024-05-27,00:00:00,16,Tomatoes,Produce,28.41,1,0,1,0.03,28.41,3,Northgate,Chicago,Midwest,17,Crystal Johnson,Stocker,Cash,237.0,Allison Spencer
698,2024-01-14,00:00:00,18,Potatoes,Produce,33.83,5,0,5,0.13,169.15,3,Northgate,Chicago,Midwest,6,Melissa Peterson,Sales Associate,Debit Card,150.0,Robert Arnold
699,2024-02-16,00:00:00,10,Cookies,Bakery,29.66,2,0,2,0.03,59.32,5,Eastville,Miami,Southeast,7,Gabrielle Davis,Cashier,Debit Card,,
700,2024-01-25,00:00:00,39,Wine,Beverages,10.99,9,0,9,0.16,98.91,3,Northgate,Chicago,Midwest,12,David Garcia,Cashier,Cash,145.0,Angelica Parker
701,2024-03-28,00:00:00,48,Beans,Canned Goods,29.31,3,0,3,0.03,87.93,4,Southcenter,Houston,South,14,Timothy Wong,Cashier,Credit Card,,
702,2024-01-20,00:00:00,15,Oranges,Produce,36.4,2,0,2,0.18,72.8,4,Southcenter,Houston,South,15,Nicholas Martin,Sales Associate,Mobile Payment,354.0,Dr. Kelly Hammond DVM
703,2024-05-13,00:00:00,47,Soup,Canned Goods,37.42,6,0,6,0.06,224.52,2,Westside,Los Angeles,West,15,Nicholas Martin,Sales Associate,Cash,439.0,William Day
704,2024-02-02,00:00:00,19,Onions,Produce,42.05,4,0,4,0.02,168.2,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Cash,397.0,Michael Cooper
705,2024-02-20,00:00:00,62,Cleaning Supplies,Household,28.06,2,1,1,0.09,28.06,4,Southcenter,Houston,South,2,Megan Mcclain,Cashier,Debit Card,155.0,Penny Bowman
706,2024-02-22,00:00:00,2,Cheese,Dairy,20.7,10,0,10,0.04,207.0,1,Downtown,New York,East,4,Cristian Santos,Sales Associate,Debit Card,75.0,Vincent Reynolds
707,2024-03-31,00:00:00,36,Tea,Beverages,9.59,3,0,3,0.16,28.77,5,Eastville,Miami,Southeast,12,David Garcia,Cashier,Gift Card,292.0,Amy Martinez
708,2024-01-04,00:00:00,9,Muffins,Bakery,5.51,9,0,9,0.04,49.59,1,Downtown,New York,East,19,Matthew Foster,Cashier,Debit Card,387.0,Christopher Morris
709,2024-05-09,00:00:00,1,Milk,Dairy,9.45,8,0,8,0.12,75.6,1,Downtown,New York,East,7,Gabrielle Davis,Cashier,Mobile Payment,55.0,Hannah Everett
710,2024-04-18,00:00:00,24,Lamb,Meat,32.56,4,0,4,0.08,130.24,3,Northgate,Chicago,Midwest,13,Holly Wood,Cashier,Debit Card,57.0,Sarah King
711,2024-04-02,00:00:00,67,Razors,Personal Care,6.42,5,0,5,0.01,32.1,2,Westside,Los Angeles,West,16,Margaret Hawkins DDS,Sales Associate,Debit Card,198.0,Krista Martinez
712,2024-03-20,00:00:00,37,Energy Drinks,Beverages,18.76,8,0,8,0.08,150.08,4,Southcenter,Houston,South,20,Derek Wright,Stocker,Mobile Payment,36.0,Joseph Shaw
713,2024-01-04,00:00:00,61,Soap,Household,38.86,8,0,8,0.08,310.88,3,Northgate,Chicago,Midwest,6,Melissa Peterson,Sales Associate,Gift Card,44.0,Todd Moore
714,2024-04-12,00:00:00,16,Tomatoes,Produce,24.9,10,0,10,0.15,249.0,2,Westside,Los Angeles,West,13,Holly Wood,Cashier,Credit Card,500.0,Michelle Jacobs
715,2024-04-13,00:00:00,26,Salmon,Seafood,25.0,2,0,2,0.08,50.0,3,Northgate,Chicago,Midwest,7,Gabrielle Davis,Cashier,Mobile Payment,366.0,Kristy Bryan
716,2024-05-01,00:00:00,35,Coffee,Beverages,35.15,10,0,10,0.2,351.5,4,Southcenter,Houston,South,12,David Garcia,Cashier,Gift Card,394.0,Angel May
717,2024-03-05,00:00:00,59,Toilet Paper,Household,22.52,8,0,8,0.13,180.16,1,Downtown,New York,East,4,Cristian Santos,Sales Associate,Credit Card,378.0,Marilyn Wang
718,2024-01-07,00:00:00,7,Bread,Bakery,41.19,3,0,3,0.14,123.57,1,Downtown,New York,East,16,Margaret Hawkins DDS,Sales Associate,Credit Card,320.0,Mark Jimenez
719,2024-05-06,00:00:00,13,Apples,Produce,4.23,8,0,8,0.13,33.84,1,Downtown,New York,East,17,Crystal Johnson,Stocker,Mobile Payment,278.0,Donna Frye
720,2024-01-05,00:00:00,44,Crackers,Snacks,21.3,1,0,1,0.18,21.3,5,Eastville,Miami,Southeast,18,Daniel Hahn,Stocker,Cash,162.0,Dr. Michael Evans
721,2024-01-10,00:00:00,49,Tuna,Canned Goods,17.14,1,0,1,0.13,17.14,4,Southcenter,Houston,South,15,Nicholas Martin,Sales Associate,Debit Card,,
722,2024-02-04,00:00:00,22,Pork,Meat,8.07,5,0,5,0.1,40.35,4,Southcenter,Houston,South,14,Timothy Wong,Cashier,Cash,252.0,Anthony Gonzales
723,2024-02-10,00:00:00,61,Soap,Household,40.13,9,0,9,0.05,361.17,4,Southcenter,Houston,South,18,Daniel Hahn,Stocker,Gift Card,,
724,2024-01-16,00:00:00,46,Candy,Snacks,8.24,1,0,1,0.03,8.24,3,Northgate,Chicago,Midwest,11,Amber Perez,Assistant Manager,Debit Card,380.0,Mr. Lawrence Edwards
725,2024-01-25,00:00:00,4,Butter,Dairy,35.51,7,0,7,0.07,248.57,3,Northgate,Chicago,Midwest,13,Holly Wood,Cashier,Debit Card,126.0,Morgan Valencia
726,2024-01-22,00:00:00,32,Water,Beverages,39.64,2,0,2,0.02,79.28,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Credit Card,167.0,Bianca Wood
727,2024-05-25,00:00:00,5,Cream,Dairy,33.45,9,0,9,0.05,301.05,4,Southcenter,Houston,South,14,Timothy Wong,Cashier,Mobile Payment,163.0,Emma Owens
728,2024-03-23,00:00:00,49,Tuna,Canned Goods,17.73,10,0,10,0.1,177.3,5,Eastville,Miami,Southeast,13,Holly Wood,Cashier,Credit Card,258.0,David Davis
729,2024-03-17,00:00:00,44,Crackers,Snacks,24.93,6,0,6,0.04,149.58,2,Westside,Los Angeles,West,20,Derek Wright,Stocker,Cash,,
730,2024-01-13,00:00:00,28,Shrimp,Seafood,13.09,5,0,5,0.08,65.45,3,Northgate,Chicago,Midwest,9,Valerie Gray,Cashier,Credit Card,491.0,James Gilbert
731,2024-03-27,00:00:00,12,Pastries,Bakery,5.98,5,0,5,0.16,29.9,5,Eastville,Miami,Southeast,4,Cristian Santos,Sales Associate,Mobile Payment,178.0,Sean Moore
732,2024-03-17,00:00:00,10,Cookies,Bakery,28.75,7,0,7,0.06,201.25,3,Northgate,Chicago,Midwest,17,Crystal Johnson,Stocker,Mobile Payment,320.0,Kenneth Edwards
733,2024-02-16,00:00:00,66,Lotion,Personal Care,15.19,1,0,1,0.1,15.19,4,Southcenter,Houston,South,18,Daniel Hahn,Stocker,Credit Card,110.0,Kathleen Robertson
734,2024-04-21,00:00:00,60,Detergent,Household,43.22,10,0,10,0.01,432.2,3,Northgate,Chicago,Midwest,18,Daniel Hahn,Stocker,Credit Card,76.0,Mr. Alexander Landry MD
735,2024-04-21,00:00:00,31,Mussels,Seafood,10.14,7,0,7,0.17,70.98,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Cash,434.0,Cindy Gomez
736,2024-02-11,00:00:00,53,Pizza,Frozen Foods,32.68,5,0,5,0.05,163.4,3,Northgate,Chicago,Midwest,10,Lisa Hensley,Stocker,Credit Card,99.0,Johnny Khan
737,2024-04-28,00:00:00,4,Butter,Dairy,34.74,8,0,8,0.09,277.92,2,Westside,Los Angeles,West,10,Lisa Hensley,Stocker,Cash,140.0,Julie Herrera
738,2024-03-12,00:00:00,18,Potatoes,Produce,32.27,9,0,9,0.17,290.43,1,Downtown,New York,East,9,Valerie Gray,Cashier,Mobile Payment,,
739,2024-03-17,00:00:00,8,Bagels,Bakery,5.53,2,0,2,0.08,11.06,1,Downtown,New York,East,11,Amber Perez,Assistant Manager,Debit Card,454.0,Jessica Khan
740,2024-03-01,00:00:00,12,Pastries,Bakery,6.41,2,0,2,0.1,12.82,4,Southcenter,Houston,South,5,Kevin Pacheco,Sales Associate,Cash,425.0,Pamela Diaz
741,2024-03-01,00:00:00,33,Soda,Beverages,11.86,10,0,10,0.16,118.6,4,Southcenter,Houston,South,3,Allen Robinson,Manager,Debit Card,,
742,2024-02-25,00:00:00,50,Corn,Canned Goods,25.85,3,0,3,0.04,77.55,2,Westside,Los Angeles,West,14,Timothy Wong,Cashier,Debit Card,131.0,Kelly Lee
743,2024-04-05,00:00:00,8,Bagels,Bakery,5.53,2,0,2,0.08,11.06,4,Southcenter,Houston,South,18,Daniel Hahn,Stocker,Credit Card,,
744,2024-04-04,00:00:00,19,Onions,Produce,42.48,5,5,0,0.01,0.0,3,Northgate,Chicago,Midwest,16,Margaret Hawkins DDS,Sales Associate,Cash,404.0,Angel Gordon
745,2024-04-08,00:00:00,31,Mussels,Seafood,10.51,5,0,5,0.14,52.55,3,Northgate,Chicago,Midwest,18,Daniel Hahn,Stocker,Cash,122.0,Diana Hays
746,2024-04-10,00:00:00,57,Desserts,Frozen Foods,38.67,5,0,5,0.19,193.35,4,Southcenter,Houston,South,1,Allison Hill,Cashier,Credit Card,441.0,Barbara Hester
747,2024-04-14,00:00:00,21,Beef,Meat,31.51,1,0,1,0.02,31.51,4,Southcenter,Houston,South,11,Amber Perez,Assistant Manager,Mobile Payment,212.0,Robert Morgan
748,2024-02-11,00:00:00,43,Nuts,Snacks,46.38,5,0,5,0.07,231.9,4,Southcenter,Houston,South,4,Cristian Santos,Sales Associate,Gift Card,,
749,2024-01-14,00:00:00,42,Popcorn,Snacks,17.28,3,0,3,0.16,51.84,4,Southcenter,Houston,South,1,Allison Hill,Cashier,Credit Card,103.0,Nicole Gonzalez
750,2024-01-22,00:00:00,40,Chips,Snacks,24.67,2,0,2,0.1,49.34,3,Northgate,Chicago,Midwest,19,Matthew Foster,Cashier,Credit Card,,
751,2024-05-02,00:00:00,53,Pizza,Frozen Foods,29.58,3,0,3,0.14,88.74,3,Northgate,Chicago,Midwest,15,Nicholas Martin,Sales Associate,Debit Card,,
752,2024-04-04,00:00:00,26,Salmon,Seafood,25.0,3,0,3,0.08,75.0,1,Downtown,New York,East,14,Timothy Wong,Cashier,Gift Card,486.0,Kathryn Williams
753,2024-02-28,00:00:00,3,Yogurt,Dairy,28.68,2,0,2,0.04,57.36,5,Eastville,Miami,Southeast,20,Derek Wright,Stocker,Credit Card,317.0,Gary Wells
754,2024-02-08,00:00:00,55,Vegetables,Frozen Foods,6.28,2,0,2,0.03,12.56,5,Eastville,Miami,Southeast,9,Valerie Gray,Cashier,Gift Card,368.0,Larry Robertson
